StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q4,Q37,Q7,Q46,Q47,Q48,Q176,Q91,Q56,Q57,Q57_5_TEXT,Q58,Q58_13_TEXT,Q59,Q59_13_TEXT,Q90,Q61,Q104,Q62,Q67,Q69,Q71,Q72,Q107,Q116,Q108,Q114,Q109,Q110,Q111,Q112,Q113,privacyScore,Q62_coded,Q104_coded,Q61_coded,Q62_coded_old
11/19/21 10:53,11/19/21 10:58,0,100,298,1,11/19/21 10:58,R_3enaYp0DtjNLsi8,anonymous,EN,1,1,1,1,4,1,11,8,4,1,,"4,5,12",,4,,23,"my house is loud, or im doing some house tasks","cooking, programming,playing games",probably just disables read of values from the mic during the update function,23,random,"3,4",4,2,3,3,5,3,3,2,3,3,2.75,"Disable Access,","Cooking/eating,Keyboard,Online Videos/game","Hide Activities,","disable,"
11/19/21 10:52,11/19/21 10:58,0,100,369,1,11/19/21 10:58,R_263Wsbrq9NwhIOd,anonymous,EN,1,1,1,1,4,1,11,8,1,1,,"2,4,5,6,12",,4,,23,"So that I dont disturb the class, since i had more people at my house","I eat, and watch movies, or I will go to the bathroom.",The app lets you know your microphone is muted and no one can hear what you are saying.,21,random,"3,4",4,3,1,0,5,2,3,2,0,0,1.375,"Indicator,Block Sending","Cooking/eating,Watching TV,Bathroom","Hide Activities,","Visual/UI,block sending"
11/19/21 10:54,11/19/21 10:58,0,100,288,1,11/19/21 10:58,R_yVbBNnH3NQyF9Sx,anonymous,EN,1,1,1,2,6,3,1,8,2,1,,"2,4,5,13",Skype,13,Skype,23,so people in the meeting can't hear me not putting attention to them,"go to the bathroom, eat, talk to the cats",it prevents people on the other end of the call to hear what I'm doing ,23,random,"3,4,5",4,3,2,3,5,3,-1,1,1,-3,1.125,"Block Sending,","Bathroom,Cooking/eating,Talking","Hide Activities,","block sending,"
11/19/21 10:52,11/19/21 10:59,0,100,381,1,11/19/21 10:59,R_Tt4Nqf1AO8xpxSh,anonymous,EN,1,1,1,2,3,2,10,8,4,1,,"5,12",,12,,23,It happens when I hear some noise from the outside ,"No one, I stay in front of my computer listening to the meeting",People can see that I muted the mic thanks to an icon. They can also see if I decide to mute the entire audio,21,random,4,4,1,1,2,5,3,1,2,2,2,1.75,"Indicator,","Silent activities,,","No interruption,","Visual/UI,"
11/19/21 10:54,11/19/21 10:59,0,100,312,1,11/19/21 10:59,R_3JDlfCO2urpObEG,anonymous,EN,1,1,1,2,3,2,11,8,1,"1,2",,"4,6,11",,6,,23,Yes because as a student I have to mute myself otherwise I will interrupt the lesson,I use a standing byclicle,"it mutes the income of my mic, so that no sound can be heard from others ",23,random,"1,2,3,4,5",4,3,3,3,5,3,3,3,3,3,3,"Generic,","Physical Activity,,","No interruption,","generic,"
11/19/21 10:54,11/19/21 10:59,0,100,301,1,11/19/21 10:59,R_cScxC4UYYBcDBRv,anonymous,EN,1,1,1,1,3,1,11,8,1,1,,"2,5",,5,,23,Avoid interrumptions,Listening and taking notes,Turn off the mic,23,random,4,4,2,1,3,5,3,3,2,3,3,2.5,"Disable Access,","Silent activities,,","No interruption,","disable,"
11/19/21 10:53,11/19/21 10:59,0,100,331,1,11/19/21 10:59,R_2qr34YXNqqtmS3E,anonymous,EN,1,1,1,1,4,1,11,8,2,1,,"2,5",,2,,23,To not interrupt people with noise,people talking,"the app cancels the microphone input, not providing sound the the other participants",23,random,"3,4,5",4,1,2,3,5,3,0,1,0,0,1.25,"Disable Access,Block Sending","Talking,,","No interruption,","Cut,block sending"
11/19/21 10:52,11/19/21 10:59,0,100,433,1,11/19/21 10:59,R_3GkbucxGNQHgxRL,anonymous,EN,1,1,1,1,7,3,1,8,3,3,,"2,4,5,9,11",,5,,23,To reduce overall noise in the conversation and avoid being overheard ,Mostly check emails ,Allows the sound to go through the microphone and be heard in the conversation ,23,Random,"3,4",4,3,3,3,5,3,0,2,2,3,2.375,"Generic,","Silent activities,,","No interruption,Hide Activities","generic,"
11/19/21 10:53,11/19/21 10:59,0,100,373,1,11/19/21 10:59,R_32UWmJuy8tWCqli,anonymous,EN,1,1,1,2,4,1,7,7,4,1,,"2,13",Skype ,13,Skype ,23,I use to to block out my surroundings and just listen to what people are saying. ,"I eat, use Google, sometimes leave the phone on and watch TV. ",It silences all volume from my side or the other person's depending on who I mute. ,23,Random ,"2,4,5",4,3,-1,2,5,2,-1,2,1,0,1,"Block Sending,","Cooking/eating,Watching TV,","No interruption,","block sending,"
11/19/21 10:53,11/19/21 10:59,0,100,382,1,11/19/21 10:59,R_3KvVyMS3nBRBATO,anonymous,EN,1,1,1,1,6,1,10,8,2,1,,"2,4,9,12",,9,,23,"When I don't want to talk I use the mute button, or when I need to do something else or talk to another one and don't want the other guys to hear me.","Look at my phone, watch youtube or streams",The app cut the sound of my mic to the others that are attending the meeting.,23,random,"2,3,4,5",4,3,3,3,5,2,2,3,3,3,2.75,"Block Sending,Disable Access","Online Videos/game,,","Hide Activities,","block sending,Cut"
11/19/21 10:54,11/19/21 10:59,0,100,333,1,11/19/21 10:59,R_2RP2wCYaqXrlCZJ,anonymous,EN,1,1,1,2,6,2,1,8,3,1,,4,,4,,23,To mute background sound and when I'm not being addressed.,"Hearing tv, cooking, going for a cup of coffee, playing videogames",If the background sound is too loud it will highlight my user in the call,23,random,"3,4",4,0,-1,3,5,3,1,2,2,2,1.5,"Generic,","Watching TV,Cooking/eating,Online Videos/game","No interruption,","generic,"
11/19/21 10:53,11/19/21 10:59,0,100,351,1,11/19/21 10:59,R_xxvxz1wo3SJknol,anonymous,EN,1,1,1,1,6,2,1,8,1,1,,2,,2,,24,,no one,maybe put a scratch on the microphone,21,random,4,4,2,2,2,5,2,2,2,3,3,2.25,"Indicator,","Silent activities,,",",","Visual/UI,"
11/19/21 10:51,11/19/21 10:59,0,100,465,1,11/19/21 10:59,R_1DuKhr4Xk9eIiYI,anonymous,EN,1,1,1,2,4,1,11,8,2,"1,4",,"2,4,5,10",,4,,23,If I have to get up and go to the bathroom or attend to a situation. ,Bathroom break or attending to the child in the house,It mutes my sound and video. It just shows my initials and a muted icon. ,23,Random,"2,4",4,3,3,3,5,3,2,2,2,2,2.5,"Indicator,","Bathroom,Physical Activity,","Hide Activities,","Visual/UI,"
11/19/21 10:50,11/19/21 10:59,0,100,551,1,11/19/21 11:00,R_21j6q4MVI8b16in,anonymous,EN,1,1,1,1,3,2,9,8,1,1,,"2,4,5",,2,,23,To allow the current speaker to speak without any background noise disturbances.,I would either have my focus on the meeting or I would be having another chat with other clients on my mobile phone,It switched my mic off. ,23,random,"2,4",4,2,2,2,5,2,1,3,2,1,1.875,"Disable Access,","Talking,,","No interruption,","disable,"
11/19/21 10:51,11/19/21 11:00,0,100,521,1,11/19/21 11:00,R_1jDqMkgitc09O0F,anonymous,EN,1,1,1,2,4,1,11,8,1,1,,"2,4,5",,2,,23,to be able to concentrate,eat breakfast,I stop listening to what is happening in the meeting but I am still present in it,22,random,"4,5","3,4,5",2,2,3,5,1,3,3,3,3,2.5,"Generic,","Cooking/eating,,","Generic,","generic,"
11/19/21 10:50,11/19/21 11:00,0,100,585,1,11/19/21 11:00,R_1myFkoH7x2mmVWn,anonymous,EN,1,1,1,1,7,3,1,8,3,1,,"2,6",,6,,23,Mainly to prevent background noise when in a meeting. ,"I could be cooking or eating, but more often I would take notes.",The app shows to every participants that you are on mute.,23,Random,"2,3,4",4,3,3,2,5,3,1,1,1,0,1.75,"Indicator,","Cooking/eating,,","No interruption,","Visual/UI,"
11/19/21 10:55,11/19/21 11:00,0,100,334,1,11/19/21 11:00,R_3fDeeGIC4r9Lfgx,anonymous,EN,1,1,1,1,3,1,11,8,2,1,,"2,5,6,12",,2,,23,"Because I wanted to talk to someone in my house, or at the phone without being heard from the other members of the video call.","browsing youtube videos, crypto trading, talking, petting my cats ",The microphone stops sending signal to the app,23,random,"1,2,3,4,5",4,3,3,3,5,3,3,1,2,3,2.625,"Block Sending,","Online Videos/game,Talking,","Hide Activities,","block sending,"
11/19/21 10:54,11/19/21 11:00,0,100,394,1,11/19/21 11:00,R_1K3BZWOQE0xJQuE,anonymous,EN,1,1,1,1,3,1,11,8,2,"1,2",,"2,4,5,12",,12,,23,So that I do not accidentally interrupt others.,"Usually listen to what my teachers are saying, but sometimes I ignore them and play games with my friends.",The app simply does not send the recorded voice to others in a call unlit the mute button is pressed again.,21,random,"3,4",4,1,2,2,5,2,-1,0,1,2,1.125,"Block Sending,","Online Videos/game,,","No interruption,","block sending,"
11/19/21 10:55,11/19/21 11:01,0,100,333,1,11/19/21 11:01,R_1F3yKUPt5Aj7sLB,anonymous,EN,1,1,1,1,3,1,3,8,1,1,,"4,5,12",,12,,23,Because I dont want to someone hear voices and sounds from my home,"Tv, cooking, people talking, drinking water, keyboard",Turn off the signal from microphone to the app,23,random,"2,3,4,5",4,2,0,-1,5,3,1,2,2,0,1.125,"Disable Access,","Watching TV,Cooking/eating,Keyboard","Hide Activities,","MicToApp,"
11/19/21 10:54,11/19/21 11:01,0,100,419,1,11/19/21 11:01,R_3izfMF6atrpli3q,anonymous,EN,1,1,1,2,4,3,1,7,4,2,,"2,3,13",Skype,2,,23,"So I'm not adding to the auditory confusion, also it's less stressful.","I don;t perform any activities other than taking part in the meeting. My partner might be at home cooking, singing, cleaning and so on.",It shuts off the mic so others can't hear the person on mute.,23,random,"2,3,4,5","3,4",-1,-1,3,5,3,1,3,2,1,1.375,"Disable Access,Block Sending","Cooking/eating,Cleaning/Vacuum,Talking","No interruption,","Cut,block sending"
11/19/21 10:52,11/19/21 11:01,0,100,571,1,11/19/21 11:01,R_2xOT3Emy7rtWb5P,anonymous,EN,1,1,1,2,3,1,3,8,2,1,,"2,4,5,12",,5,,23,because I didn't want to be heard at that moment,"typing on the phone with someone, playing games, eating something",turns off my microphone,23,random,"2,3,4,5",4,1,0,2,5,0,2,1,1,2,1.125,"Disable Access,","Cooking/eating,Online Videos/game,","No Talk,","disable,"
11/19/21 10:53,11/19/21 11:02,0,100,504,1,11/19/21 11:02,R_27vRZoDNZYZpuyi,anonymous,EN,1,1,1,2,7,2,6,8,1,1,,"2,4,5,6",,4,,23,To silence the microphone,"Someone listening to music, watching tv",Silence your microphone so nobody can hear you ,23,random,"3,4","3,4,5",3,3,3,5,3,2,3,3,2,2.75,"Block Sending,","Music,Watching TV,","Generic,","block sending,"
11/19/21 10:53,11/19/21 11:02,0,100,515,1,11/19/21 11:02,R_3rHuSfF54ESiWjH,anonymous,EN,1,1,1,1,6,1,2,8,2,1,,"2,4",,2,,23,I muted the call due to noise in my side of the call that was disturbing,I only focus on the call,It mutes all the sound from my side so that the other participants can't hear me,23,random,4,4,1,0,1,5,2,1,-1,2,2,1,"Block Sending,","Silent activities,,","No interruption,","block sending,"
11/19/21 10:52,11/19/21 11:02,0,100,583,1,11/19/21 11:02,R_1DSvZRwD32ZmfWG,anonymous,EN,1,1,1,1,7,2,3,8,1,"1,2",,"2,5,12",,12,,23,For mute all sounds behind me when i'm not speaking.,People talking and/or watching tv,Mute all the sounds of mi session in the meeting.,23,random,"2,3,4,5","3,4",1,0,0,5,2,1,2,1,3,1.25,"Generic,","Talking,Watching TV,","No interruption,","generic,"
11/19/21 10:52,11/19/21 11:02,0,100,596,1,11/19/21 11:02,R_Y5j7iVvvsVkDdfP,anonymous,EN,1,1,1,2,6,2,6,8,4,1,,"2,11,12",,12,,23,To focus on whatever short task I'm doing while in the meeting. Either that or to make sure the meeting is not disturbed by what's going on in the background - in my case mostly clingy and occasionally clingy cats.,"Taking note, completing small administrative tasks that don't take a long time, etc.",Mute my microphone. Unless the mute button in question refers to the function of muting individual participants - then it mutes their voice output on my side.,23,random,4,4,2,1,3,5,3,1,1,1,1,1.625,"Generic,","Silent activities,,","Hide Activities,No interruption","generic,"
11/19/21 10:53,11/19/21 11:03,0,100,584,1,11/19/21 11:03,R_BrYu8LbVOqr2qnn,anonymous,EN,1,1,1,2,5,3,5,8,3,4,,"2,5",,2,,23,So there is less interference.,None.,It does not allow the sound to be heard from my workplace to the other members of the conference.,23,random,"4,5",4,2,2,-3,5,2,1,2,2,2,1.25,"Block Sending,","Silent activities,,","No interruption,","block sending,"
11/19/21 10:52,11/19/21 11:04,0,100,721,1,11/19/21 11:04,R_1q8JkB7uByzvQ91,anonymous,EN,1,1,1,1,6,3,1,8,4,1,,5,,5,,23,Because I feel safer. I am afraid that I could say something inappropriate ,TV or radio,the mute button prevents my microphone from being active. However it allows me to listen,23,Random,4,4,3,3,3,5,2,2,3,3,3,2.75,"Generic,","Watching TV,,","Hide Activities,","generic,"
11/19/21 10:54,11/19/21 11:04,0,100,585,1,11/19/21 11:04,R_wZA0znv9LTX0CUV,anonymous,EN,1,1,1,2,4,1,11,8,1,1,,"2,3",,4,,23,to allow the host to run the meeting effectively without any disturbances,cooking,mute button allows only the host to talk so no matter what you don the background no noise will be heard,23,random,4,4,2,2,1,5,3,2,3,3,1,2.125,"Block Sending,","Cooking/eating,,","No interruption,","block sending,"
11/19/21 10:55,11/19/21 11:04,0,100,543,1,11/19/21 11:04,R_2c5gu0ScHTM5UGo,anonymous,EN,1,1,1,2,4,1,2,8,1,1,,"2,5",,2,,23,To minimize background noise while someone else is talking ,Talk to people around or sometimes eat,It mutes the sound coming from my side of the call. ,23,Random,4,4,2,2,3,5,3,2,2,3,3,2.5,"Block Sending,","Talking,Cooking/eating,","No interruption,","block sending,"
11/19/21 10:54,11/19/21 11:04,0,100,600,1,11/19/21 11:04,R_1mUfhepFtEry66h,anonymous,EN,1,1,1,1,6,2,1,8,1,1,,"2,4,5,6,7",,2,,23,Because of the noise around me. Also because sometimes I want to say something that I don't want to get listened for other one.,"My pet barking, an informal or irregular conversation with my wife and collegue. Trash truck Outside my house.",I think that it disconnects my microphone to keep my voice out of the meeting. ,23,random,"2,4,5",4,3,1,3,5,2,1,2,2,-1,1.625,"Disable Access,","Dog Barking,Talking,Street Noise","No interruption,Hide Activities","disable,"
11/19/21 10:53,11/19/21 11:04,0,100,685,1,11/19/21 11:04,R_1onlltTKHERoTE8,anonymous,EN,1,1,1,1,7,2,2,8,3,"1,3",,"2,4",,4,,23,To avoid any non desired noise,My dogs barking loud,It mutes the microphone and improves unwanted background noise,23,random,"1,2,3,4,5","3,4",3,3,3,5,3,3,3,3,3,3,"Generic,","Dog Barking,,","No interruption,","generic,"
11/19/21 10:53,11/19/21 11:04,0,100,690,1,11/19/21 11:04,R_1gpy9NYQ1Wytyhn,anonymous,EN,1,1,1,3,4,2,11,8,1,1,,"2,4,5,12",,4,,23,Most of the times was because my teacher requested for every person inside the digital room to mute themselves. A few of the times was because someone else entered the room and they needed my attention,"Mostly taking notes. Sometimes cooking, taking a nap/break or tidying up my workplace",It prevents the other partecipants of the video call from hearing the sounds that come from me and my surroundings.,23,random,4,4,-2,-2,3,5,0,1,2,1,1,0.5,"Block Sending,","Cooking/eating,,","No interruption,","block sending,"
11/19/21 10:51,11/19/21 11:05,0,100,816,1,11/19/21 11:05,R_1JIA8IBNheeTGtD,anonymous,EN,1,1,1,2,6,1,10,8,2,1,,"2,4,5",,2,,23,When I don´t want to participate,"Most of the times, when I´m in a meeting I try to be in a quiet space and only focus in the meeting",It desactivates my microphone,22,random,"2,3,4,5",4,2,-1,3,5,3,2,2,3,2,2,"Disable Access,","Silent activities,,","No Talk,","disable,"
11/19/21 10:55,11/19/21 11:05,0,100,615,1,11/19/21 11:05,R_3oGwPT99oKX6LDA,anonymous,EN,1,1,1,1,4,2,1,8,2,1,,"2,12",,12,,23,To prevent the people in the meeting hear when my familiy interrumpted the room while I was in the meeting ,"Talking, usually. I tend to focus in the meeting","Shows an icon indicating that I'm muted, and also plays a sound whenever I unmute. Also, the profile picture that shows when I'm talking turns green. The way I know I'm muted too is when said profile picture doesn't turn green.",23,random,4,4,3,3,3,5,3,1,3,3,3,2.75,"Indicator,","Talking,,","Hide Activities,No interruption","Visual/UI,"
11/19/21 10:56,11/19/21 11:05,0,100,540,1,11/19/21 11:05,R_2qlSWm8te1ODqda,anonymous,EN,1,1,1,1,7,4,1,8,1,1,,"2,4,6",,4,,23,"Sometimes the mic is having some echo effects.
Sometimes so that the audience can't here the noises at my place",No activities outside the meeting subject.,It disable the app from using my mic,23,random,"2,4,5","2,4,5",3,3,3,5,2,2,2,3,3,2.625,Disable Access,"Silent activities,,","No interruption,","disable,MicToApp"
11/19/21 10:52,11/19/21 11:05,0,100,766,1,11/19/21 11:05,R_3qscFl20ahTQDuv,anonymous,EN,1,1,1,1,2,1,11,8,1,1,,"4,5,6,12",,12,,23,So that the microphone does not detect sounds from my room,"Playing computer games, talking with my friends on Discord",The application cuts off the sound detected by my microphone on the page where the meeting is located,23,random,"2,3,4,5","3,4",1,3,2,5,2,0,-1,1,3,1.375,"Disable Access,","Online Videos/game,,","No interruption,","MicToApp,"
11/19/21 10:55,11/19/21 11:05,0,100,618,1,11/19/21 11:05,R_3sALyOYnMMfuAeC,anonymous,EN,1,1,1,2,6,1,11,8,1,1,,"2,5,13",Skype,13,Skype,23,so there is no confusion of sounds,watching TV,the audio symbol appears,23,random,4,4,3,3,3,5,3,1,2,1,0,2,"Indicator,","Watching TV,,","No interruption,","Visual/UI,"
11/19/21 10:55,11/19/21 11:06,0,100,691,1,11/19/21 11:06,R_2CwjDjxulbUHUiR,anonymous,EN,1,1,1,2,3,1,11,8,1,1,,"2,3,5,6,12",,5,,23,When on class the teahcers ask us to mute our microphones to not disturb them while giving the class,I don't do much but cooking once in a while as I get hungry in between classes but because I live with my family there's always background noise from them talking o moving things around,"It disables the microphone as an input, so there's no input signal to feed to the site ",23,random,"2,3,4,5","2,4",1,2,3,5,3,2,1,3,2,2.125,Disable Access,"Cooking/eating,Talking,","No interruption,","disable,MicToApp"
11/19/21 10:55,11/19/21 11:07,0,100,733,1,11/19/21 11:07,R_238O9CueUHrIGNk,anonymous,EN,1,1,1,1,6,2,1,8,1,1,,"2,4",,2,,23,I only use the mute button when there are disturbances and loud noise which are beyond my control.,I usually text on my smart phone.,"When I press the mute button,the app displays a speaker with a strike across it to sign that the sound (mic) has been muted.",23,random,"2,4,5","2,4,5",-1,1,3,5,3,2,3,1,1,1.625,"Indicator,","Silent activities,,","No interruption,","Visual/UI,"
11/19/21 10:54,11/19/21 11:08,0,100,832,1,11/19/21 11:08,R_25GH9fIfSlfCZoW,anonymous,EN,1,1,1,2,7,2,10,8,1,1,,"2,4,5",,4,,23,To be quiet while others speak,"Take some notes, drink coffe or tea.",Other people in the meeting stop listening me,23,random,"2,3,4,5",4,1,1,1,5,3,2,3,3,3,2.125,"Block Sending,","Silent activities,,","No interruption,","block sending,"
11/19/21 11:04,11/19/21 11:13,0,100,530,1,11/19/21 11:13,R_pSCJWCqaB90z29P,anonymous,EN,1,1,1,1,3,1,11,8,1,3,,"2,4,12",,2,,23,So I don't interrupt the main speaker.,"Generally just hear the speaker, but sometimes I do homework.",It mutes immediately.,23,random,"1,2,3,4,5",4,1,1,2,5,2,2,2,2,2,1.75,"Generic,","Silent activities,,","No interruption,","generic,"
11/19/21 10:53,11/19/21 11:14,0,100,1234,1,11/19/21 11:14,R_Xwe5EQVDrcPBgCR,anonymous,EN,1,1,1,2,7,2,11,8,2,3,,"2,3,4,5",,2,,23,Because I'm working from home and some times are noisy ,Sometimes I eat or talk with someone for a few minutes,turn off the sound of the microphone in the meeting ,23,random,"2,3,4,5","3,4",3,2,3,5,2,2,2,2,2,2.25,"Block Sending,","Cooking/eating,Talking,","No interruption,","block sending,"
11/19/21 10:52,11/19/21 11:17,0,100,1500,1,11/19/21 11:17,R_1MYDVlmnTZtvz3e,anonymous,EN,1,1,1,1,6,1,1,8,1,"1,3",,"2,4,12",,12,,23,To prevent others in the call from hearing the background noise in my house.,"my partner working, dogs barking",it turns my microphone off preventing others from hearing me,23,random,"3,4",4,3,3,3,5,3,3,1,1,3,2.5,"Disable Access,Block Sending","Dog Barking,,","Hide Activities,","disable,block sending"
11/19/21 10:52,11/19/21 11:23,0,100,1832,1,11/19/21 11:23,R_BtVQZMFsD7B80uZ,anonymous,EN,1,1,1,2,6,2,1,8,1,3,,"2,3,4,5",,4,,23,"I jus tmute myself whenewher i do not speak to not interput the meeting with any background noise, such us my dog, my phone etc","I think i did all possible activities, including driving a car, riding a motorcycle or walking my dog.",It cuts of any sound from me.,23,random,"2,4","2,4",1,0,2,5,2,-1,2,3,1,1.25,"Disable Access,","Physical Activity,Street Noise,","Hide Activities,","Cut,"
11/19/21 12:30,11/19/21 12:42,0,100,707,1,11/19/21 12:42,R_3KCRgEZ33qvTFhb,anonymous,EN,1,1,1,1,6,3,1,8,1,"1,3",,"2,4,5,6,12",,2,,23,I use this button so as not to interfere with others,I'm focusing on the meeting,mutes the sound,23,random,"3,4",4,1,1,-2,5,1,2,3,2,3,1.375,"Generic,","Silent activities,,","No interruption,","generic,"
11/21/21 14:03,11/21/21 14:06,0,100,165,1,11/21/21 14:06,R_0H4AaWTuhbYkpNL,anonymous,EN,1,1,1,1,6,1,1,8,2,1,,"2,4,7,12",,4,,23,"So people can't hear me drinking or moving things, so it doesn't distract others.","Organising papers, drinking, adjusting position/desk.",Stops your microphone feed from being audible to others on the call.,23,random,"3,4","3,4",3,3,3,5,3,1,2,2,1,2.25,"Block Sending,","Silent activities,,","Hide Activities,No interruption","block sending,"
11/21/21 14:34,11/21/21 14:39,0,100,307,1,11/21/21 14:39,R_T1tmeCliGuvv7vr,anonymous,EN,1,1,1,1,3,2,2,8,2,1,,"2,4,5,12",,2,,23,So my collegues cant hear me or hear the noisess in my house. But when i want to talk i click in the mute button again to disable it.,"Like writting in my papers or im ny notebook,talk to my family if they are arround.",Turns off my microphone so everybody in the call cant hear me,23,random,"2,3,4",4,1,1,2,5,0,1,3,2,1,1.375,"Disable Access,Block Sending","Talking,,","Hide Activities,","disable,block sending"
11/21/21 14:45,11/21/21 14:54,0,100,543,1,11/21/21 14:54,R_20V8Bsqx90WTf7J,anonymous,EN,1,1,1,2,7,2,3,8,1,3,,"2,3,4,5",,5,,23,Avoid background noise when others are speaking.,,It stops transmissing sound.,23,random,"2,3,4",4,3,3,3,5,3,3,3,3,2,2.875,"Block Sending,",",,","No interruption,","block sending,"
